crime_id,crime_month,crime_city,crime_type,severity_level,victim_count,current_status
4184,2020-02-01,San Jose,Arson,3,5,Investigating
15169,2020-06-01,Austin,Assault,5,4,Investigating
28442,2021-08-01,Phoenix,Vandalism,1,5,Investigating
15073,2019-09-01,Los Angeles,Fraud,6,3,Investigating
17578,2018-10-01,San Antonio,Cybercrime,10,2,Investigating
741,2022-01-01,San Francisco,Assault,3,4,Closed
77726,2018-06-01,Dallas,Vandalism,10,5,Investigating
95693,2018-08-01,Los Angeles,Burglary,4,1,Closed
64109,2018-08-01,Los Angeles,Fraud,9,2,Closed
94122,2018-02-01,San Antonio,Assault,10,2,Pending
83168,2020-12-01,San Antonio,Drug Violation,9,5,Closed
13024,2023-04-01,Columbus,Vehicle Theft,8,5,Closed
16084,2020-10-01,Austin,Robbery,10,2,Closed
40651,2021-08-01,Columbus,Drug Violation,4,1,Pending
74020,2020-03-01,Houston,Sexual Assault,9,5,Closed
3814,2019-05-01,Boston,Homicide,1,3,Pending
41618,2020-04-01,Seattle,Arson,3,5,Investigating
15828,2018-06-01,Jacksonville,Vehicle Theft,6,4,Investigating
79225,2022-04-01,Denver,Burglary,6,5,Closed
8683,2020-05-01,Philadelphia,Robbery,9,1,Investigating
95032,2019-05-01,Phoenix,Vehicle Theft,8,4,Closed
31265,2023-05-01,Houston,Assault,3,3,Pending
75990,2020-12-01,San Francisco,Shoplifting,10,1,Pending
24078,2019-03-01,Denver,Cybercrime,3,5,Pending
40756,2023-04-01,San Jose,Fraud,9,3,Closed
76529,2020-12-01,Jacksonville,Drug Violation,9,1,Pending
42703,2020-01-01,Phoenix,Vehicle Theft,8,4,Investigating
4536,2020-10-01,San Diego,Arson,3,3,Investigating
43396,2022-03-01,Dallas,Homicide,2,1,Pending
666,2018-09-01,Washington,Vandalism,7,5,Pending
80429,2021-08-01,Dallas,Robbery,5,2,Closed
61653,2023-04-01,Washington,Arson,1,1,Pending
19604,2019-10-01,Los Angeles,Arson,4,1,Closed
30818,2018-07-01,Austin,Arson,2,2,Closed
56026,2023-03-01,New York,Cybercrime,3,5,Pending
422,2023-04-01,Boston,Drug Violation,5,2,Closed
5624,2019-07-01,El Paso,Homicide,5,2,Closed
92585,2021-04-01,Columbus,Burglary,4,1,Pending
72313,2022-08-01,San Jose,Fraud,3,1,Pending
30951,2023-08-01,San Jose,Robbery,3,5,Closed
5129,2018-05-01,Houston,Sexual Assault,10,1,Pending
52247,2023-04-01,Indianapolis,Sexual Assault,9,3,Pending
73957,2019-01-01,Denver,Homicide,1,1,Investigating
12552,2022-07-01,Chicago,Arson,8,1,Pending
72694,2019-04-01,Philadelphia,Drug Violation,3,5,Pending
90930,2022-03-01,San Jose,Vehicle Theft,5,5,Closed
97999,2022-06-01,Phoenix,Homicide,7,1,Investigating
4996,2019-01-01,San Diego,Cybercrime,3,3,Pending
14976,2023-12-01,Chicago,Homicide,10,4,Investigating
94750,2019-04-01,San Diego,Fraud,8,3,Investigating
88144,2019-02-01,Dallas,Homicide,1,2,Closed
54381,2022-02-01,San Diego,Fraud,4,4,Closed
83154,2021-01-01,Chicago,Sexual Assault,8,2,Closed
45710,2018-02-01,Washington,Kidnapping,2,1,Pending
57987,2019-12-01,San Jose,Fraud,6,2,Pending
61476,2020-10-01,Philadelphia,Robbery,8,3,Pending
1237,2019-08-01,San Jose,Shoplifting,8,5,Closed
40862,2023-09-01,San Jose,Drug Violation,5,5,Closed
51626,2023-09-01,San Diego,Fraud,1,3,Investigating
49671,2022-04-01,El Paso,Arson,6,3,Closed
69234,2018-09-01,San Diego,Drug Violation,4,5,Closed
69577,2022-03-01,Los Angeles,Assault,10,1,Pending
50590,2018-06-01,El Paso,Kidnapping,3,1,Pending
16303,2020-01-01,Phoenix,Vehicle Theft,6,1,Pending
67818,2022-09-01,San Jose,Arson,8,2,Pending
72311,2019-02-01,Chicago,Robbery,6,4,Investigating
68615,2020-07-01,Columbus,Drug Violation,4,1,Pending
23838,2023-06-01,San Diego,Robbery,5,3,Pending
98266,2021-04-01,Philadelphia,Homicide,10,1,Pending
64594,2021-10-01,San Diego,Vandalism,6,2,Pending
11513,2018-08-01,San Antonio,Vehicle Theft,7,2,Closed
56682,2021-08-01,San Jose,Shoplifting,7,3,Investigating
57644,2019-07-01,Seattle,Fraud,1,4,Closed
75054,2020-11-01,Dallas,Drug Violation,10,3,Closed
43809,2022-12-01,Denver,Homicide,5,2,Closed
20921,2023-09-01,Los Angeles,Cybercrime,10,1,Investigating
31055,2022-06-01,Houston,Shoplifting,10,4,Closed
22287,2022-01-01,New York,Shoplifting,1,1,Pending
15170,2023-07-01,Houston,Vandalism,7,5,Closed
50668,2022-10-01,New York,Robbery,2,4,Pending
63375,2023-06-01,Chicago,Vandalism,5,4,Pending
83758,2021-04-01,Philadelphia,Arson,10,4,Investigating
11577,2021-04-01,Chicago,Assault,5,2,Pending
51457,2022-11-01,Phoenix,Homicide,6,1,Closed
66436,2021-04-01,San Jose,Homicide,3,1,Closed
87060,2022-11-01,New York,Burglary,6,5,Pending
36540,2021-12-01,Dallas,Cybercrime,10,1,Pending
18375,2019-12-01,Columbus,Vandalism,7,4,Investigating
11835,2021-10-01,Chicago,Sexual Assault,3,2,Closed
56653,2020-06-01,San Antonio,Kidnapping,1,3,Pending
96098,2018-06-01,Dallas,Vandalism,3,4,Closed
76672,2022-10-01,San Diego,Vandalism,8,3,Investigating
97329,2020-06-01,San Jose,Burglary,1,3,Pending
73180,2019-02-01,Los Angeles,Arson,6,2,Investigating
76183,2021-11-01,Washington,Shoplifting,8,3,Closed
70740,2021-12-01,San Diego,Assault,4,2,Pending
82024,2023-07-01,New York,Fraud,4,4,Closed
26185,2023-04-01,San Antonio,Drug Violation,4,2,Closed
99364,2021-11-01,Phoenix,Homicide,9,3,Investigating
64893,2020-06-01,San Francisco,Cybercrime,2,2,Investigating
13130,2021-06-01,Philadelphia,Kidnapping,8,2,Investigating
46509,2019-08-01,El Paso,Shoplifting,10,5,Closed
37013,2019-11-01,Phoenix,Kidnapping,4,2,Investigating
35553,2021-10-01,Seattle,Homicide,9,4,Pending
27550,2021-07-01,San Jose,Fraud,4,5,Pending
52786,2023-01-01,San Diego,Arson,7,4,Investigating
45592,2019-06-01,Phoenix,Fraud,9,2,Closed
58619,2020-06-01,Boston,Homicide,1,3,Investigating
33381,2021-08-01,Chicago,Assault,8,2,Pending
59684,2020-08-01,Chicago,Drug Violation,1,1,Closed
43892,2021-10-01,San Antonio,Shoplifting,9,5,Closed
18077,2020-11-01,Washington,Robbery,6,5,Investigating
2436,2020-01-01,New York,Burglary,10,2,Closed
83772,2020-10-01,Indianapolis,Arson,9,4,Investigating
1002,2021-06-01,New York,Drug Violation,3,3,Pending
50715,2019-09-01,Chicago,Drug Violation,7,2,Investigating
77751,2018-10-01,Dallas,Sexual Assault,1,2,Pending
24169,2020-12-01,San Diego,Robbery,5,1,Closed
82879,2023-05-01,San Diego,Assault,2,3,Closed
28754,2022-01-01,Dallas,Drug Violation,7,3,Closed
38618,2023-10-01,Houston,Cybercrime,9,4,Investigating
12516,2018-03-01,Houston,Arson,1,4,Investigating
17875,2019-06-01,Phoenix,Burglary,1,5,Pending
49548,2022-11-01,Chicago,Cybercrime,2,1,Investigating
89262,2019-01-01,Dallas,Vehicle Theft,3,3,Pending
31636,2019-05-01,Dallas,Cybercrime,1,4,Closed
11454,2020-07-01,Phoenix,Kidnapping,10,5,Investigating
1125,2021-04-01,Dallas,Homicide,4,4,Pending
33738,2023-01-01,Philadelphia,Assault,4,1,Closed
49266,2022-03-01,New York,Vandalism,8,5,Closed
88798,2021-03-01,Philadelphia,Robbery,2,5,Investigating
82764,2018-02-01,Seattle,Drug Violation,9,4,Closed
81985,2022-12-01,San Diego,Vandalism,4,3,Closed
18227,2022-03-01,Chicago,Vandalism,3,1,Investigating
28493,2019-03-01,Denver,Vehicle Theft,10,3,Investigating
79157,2020-05-01,Phoenix,Shoplifting,4,3,Investigating
14940,2021-07-01,Indianapolis,Kidnapping,6,2,Closed
35752,2020-07-01,Columbus,Vehicle Theft,8,3,Closed
68741,2021-09-01,San Diego,Sexual Assault,8,3,Investigating
2665,2022-12-01,San Francisco,Kidnapping,7,1,Pending
5877,2018-09-01,Denver,Cybercrime,5,3,Pending
76371,2019-05-01,San Antonio,Fraud,1,3,Closed
32010,2018-09-01,Philadelphia,Arson,8,1,Pending
45747,2020-05-01,Philadelphia,Vehicle Theft,2,4,Pending
21954,2020-03-01,San Antonio,Shoplifting,1,5,Investigating
37357,2023-07-01,San Diego,Fraud,1,3,Pending
74937,2018-11-01,Phoenix,Robbery,2,5,Pending
92021,2019-10-01,Los Angeles,Burglary,5,1,Closed
53383,2020-06-01,San Antonio,Arson,1,4,Investigating
94150,2020-11-01,San Francisco,Assault,3,3,Closed
86612,2020-07-01,Houston,Fraud,7,3,Closed
89206,2023-03-01,Phoenix,Shoplifting,7,4,Pending
96283,2021-12-01,New York,Drug Violation,4,2,Closed
53426,2021-10-01,Chicago,Burglary,2,1,Investigating
48179,2020-05-01,New York,Homicide,2,1,Investigating
38382,2019-11-01,Philadelphia,Vehicle Theft,9,5,Closed
34902,2023-10-01,San Jose,Homicide,2,2,Investigating
17921,2023-12-01,Columbus,Cybercrime,4,4,Pending
39962,2023-06-01,Houston,Robbery,4,4,Closed
88798,2023-08-01,San Jose,Burglary,6,2,Closed
23381,2023-04-01,San Diego,Robbery,6,4,Closed
32271,2023-08-01,Philadelphia,Vandalism,10,5,Investigating
99584,2020-11-01,El Paso,Robbery,5,2,Pending
98717,2019-01-01,Los Angeles,Homicide,1,3,Pending
26851,2018-08-01,New York,Cybercrime,7,1,Closed
14316,2022-11-01,San Francisco,Drug Violation,4,2,Pending
69310,2022-02-01,San Jose,Robbery,2,4,Pending
32722,2020-11-01,San Diego,Drug Violation,2,5,Pending
58650,2021-08-01,Columbus,Sexual Assault,4,2,Investigating
60865,2023-07-01,Phoenix,Assault,6,5,Closed
44335,2022-11-01,Chicago,Vandalism,8,5,Investigating
1391,2021-03-01,San Jose,Sexual Assault,9,5,Closed
30593,2018-08-01,Austin,Fraud,8,2,Investigating
7580,2023-06-01,San Antonio,Homicide,8,1,Closed
90119,2023-05-01,Houston,Homicide,6,2,Pending
71032,2022-10-01,Indianapolis,Burglary,7,4,Closed
95383,2022-07-01,San Antonio,Drug Violation,7,1,Closed
7495,2018-04-01,Dallas,Cybercrime,5,5,Investigating
71077,2019-05-01,San Francisco,Burglary,5,1,Investigating
84168,2020-08-01,New York,Sexual Assault,9,3,Closed
23654,2023-11-01,Chicago,Shoplifting,3,1,Investigating
35413,2021-06-01,Philadelphia,Sexual Assault,7,1,Closed
90868,2019-03-01,San Diego,Robbery,1,2,Investigating
68828,2020-07-01,Chicago,Robbery,9,2,Investigating
52662,2023-12-01,Columbus,Fraud,5,4,Closed
55503,2022-03-01,Dallas,Sexual Assault,9,2,Investigating
92883,2020-11-01,Philadelphia,Cybercrime,7,5,Closed
88041,2021-09-01,New York,Shoplifting,7,5,Pending
28488,2018-08-01,San Diego,Vandalism,4,3,Closed
99741,2022-02-01,Houston,Kidnapping,6,1,Pending
20137,2020-10-01,Philadelphia,Kidnapping,4,4,Closed
79687,2021-06-01,Los Angeles,Robbery,8,1,Closed
12429,2020-08-01,Phoenix,Homicide,10,2,Investigating
93697,2021-12-01,San Antonio,Assault,9,1,Closed
51718,2022-09-01,Dallas,Shoplifting,4,1,Closed
53758,2019-08-01,Houston,Shoplifting,5,5,Pending
28117,2018-06-01,San Diego,Drug Violation,1,1,Pending
32492,2023-07-01,Austin,Shoplifting,7,1,Investigating
24399,2020-09-01,Austin,Homicide,1,2,Investigating
88079,2018-05-01,San Antonio,Robbery,6,4,Investigating
68276,2023-09-01,Phoenix,Fraud,4,2,Closed
77054,2018-10-01,Dallas,Vandalism,8,5,Pending
93330,2018-05-01,Columbus,Assault,3,1,Pending
47697,2023-11-01,San Jose,Vandalism,7,5,Investigating
43532,2019-02-01,Los Angeles,Cybercrime,10,3,Investigating
6680,2019-01-01,Chicago,Shoplifting,5,4,Investigating
10922,2020-01-01,San Antonio,Cybercrime,10,2,Investigating
57559,2021-03-01,Dallas,Arson,5,1,Closed
91505,2018-08-01,San Antonio,Sexual Assault,5,5,Investigating
33238,2023-04-01,Seattle,Drug Violation,8,4,Closed
11300,2021-01-01,Indianapolis,Vandalism,9,2,Closed
26857,2021-01-01,Philadelphia,Kidnapping,10,3,Closed
57067,2021-12-01,Los Angeles,Homicide,5,1,Pending
92654,2018-08-01,San Diego,Homicide,6,5,Pending
74237,2023-10-01,Houston,Vandalism,9,2,Pending
46717,2022-02-01,San Diego,Robbery,10,4,Closed
72535,2018-11-01,San Jose,Burglary,3,4,Closed
37912,2022-04-01,Washington,Sexual Assault,6,5,Investigating
58548,2018-03-01,Jacksonville,Drug Violation,9,2,Pending
84103,2022-11-01,Chicago,Vehicle Theft,3,2,Closed
47322,2021-05-01,New York,Shoplifting,5,3,Closed
2540,2020-07-01,Dallas,Sexual Assault,4,4,Pending
94279,2021-12-01,Indianapolis,Shoplifting,3,1,Pending
251,2023-12-01,Indianapolis,Cybercrime,10,3,Investigating
58117,2019-02-01,Phoenix,Burglary,7,3,Closed
83097,2018-07-01,Dallas,Burglary,1,3,Investigating
30689,2020-02-01,Chicago,Robbery,4,3,Closed
36845,2022-04-01,Dallas,Drug Violation,3,1,Closed
89738,2021-04-01,Los Angeles,Vehicle Theft,4,2,Investigating
38664,2018-08-01,Chicago,Homicide,9,1,Investigating
86329,2018-11-01,Philadelphia,Vehicle Theft,10,1,Pending
44471,2018-08-01,Indianapolis,Cybercrime,1,3,Investigating
93072,2020-09-01,Denver,Vandalism,10,5,Pending
26799,2021-01-01,San Diego,Arson,1,1,Closed
13038,2019-03-01,San Jose,Homicide,1,2,Pending
91608,2020-09-01,Denver,Assault,1,4,Investigating
27907,2022-01-01,Dallas,Kidnapping,1,3,Pending
23258,2019-04-01,Boston,Cybercrime,10,5,Closed
54808,2021-03-01,Los Angeles,Kidnapping,8,4,Investigating
73609,2019-08-01,Houston,Drug Violation,9,3,Investigating
98206,2023-12-01,San Jose,Vehicle Theft,9,4,Pending
80726,2019-03-01,San Diego,Vandalism,6,5,Closed
5764,2019-06-01,Dallas,Arson,9,5,Pending
65201,2022-12-01,San Francisco,Assault,10,2,Investigating
89094,2019-09-01,Jacksonville,Cybercrime,9,5,Closed
92546,2023-01-01,San Diego,Vandalism,7,5,Investigating
10306,2019-03-01,Philadelphia,Assault,8,4,Pending
82119,2018-02-01,Denver,Kidnapping,5,4,Pending
45105,2023-08-01,New York,Shoplifting,3,2,Closed
88752,2018-10-01,Boston,Drug Violation,9,4,Investigating
93547,2023-11-01,San Jose,Homicide,10,2,Closed
31179,2021-04-01,New York,Sexual Assault,2,1,Pending
86203,2021-05-01,Phoenix,Vandalism,9,1,Investigating
76804,2019-07-01,Phoenix,Homicide,7,2,Investigating
4785,2020-12-01,Austin,Cybercrime,10,3,Pending
40961,2019-12-01,Denver,Shoplifting,7,3,Pending
25177,2020-02-01,San Diego,Vandalism,8,2,Closed
47648,2022-09-01,San Diego,Vehicle Theft,10,1,Closed
12602,2019-03-01,San Francisco,Sexual Assault,2,4,Closed
51393,2019-02-01,Phoenix,Kidnapping,7,4,Pending
9862,2018-10-01,Denver,Homicide,6,1,Closed
59346,2021-04-01,Indianapolis,Homicide,2,4,Pending
28756,2019-06-01,Seattle,Assault,5,5,Investigating
8444,2022-12-01,Washington,Robbery,4,4,Investigating
98818,2022-07-01,El Paso,Drug Violation,3,4,Investigating
29225,2018-11-01,San Francisco,Robbery,3,1,Pending
64511,2023-10-01,Los Angeles,Cybercrime,7,4,Investigating
97736,2023-09-01,Los Angeles,Assault,10,3,Pending
63099,2019-11-01,El Paso,Robbery,8,1,Pending
75477,2020-01-01,El Paso,Homicide,5,5,Closed
27575,2019-11-01,New York,Kidnapping,7,3,Investigating
72680,2019-06-01,San Antonio,Robbery,1,3,Investigating
69824,2020-09-01,Chicago,Vehicle Theft,7,2,Closed
38919,2021-03-01,Los Angeles,Assault,4,2,Investigating
84324,2023-09-01,Los Angeles,Robbery,3,5,Closed
30471,2020-08-01,New York,Robbery,4,4,Closed
28134,2021-11-01,New York,Arson,7,1,Pending
31977,2020-02-01,Los Angeles,Burglary,1,1,Closed
42563,2019-08-01,San Antonio,Cybercrime,2,5,Closed
21721,2022-08-01,Washington,Vandalism,10,1,Pending
4,2023-01-01,Boston,Assault,2,3,Closed
72932,2018-08-01,San Jose,Vandalism,3,1,Closed
22559,2022-07-01,New York,Robbery,5,4,Investigating
76568,2021-07-01,Jacksonville,Kidnapping,3,3,Investigating
11719,2019-07-01,San Antonio,Vandalism,5,2,Investigating
26167,2022-07-01,San Jose,Burglary,1,1,Closed
37149,2021-09-01,Houston,Robbery,8,5,Closed
41600,2019-12-01,Phoenix,Vehicle Theft,8,4,Closed
67779,2020-12-01,Denver,Robbery,5,2,Pending
43224,2022-10-01,Dallas,Arson,5,2,Pending
43411,2023-02-01,Chicago,Homicide,7,4,Closed
79275,2018-06-01,New York,Robbery,2,3,Closed
44855,2019-04-01,Washington,Vandalism,6,3,Closed
11963,2021-12-01,Indianapolis,Drug Violation,2,1,Closed
37745,2022-03-01,Chicago,Burglary,6,3,Investigating
65065,2018-09-01,San Jose,Arson,5,5,Investigating
36962,2020-08-01,Philadelphia,Burglary,8,2,Pending
41920,2023-02-01,Chicago,Arson,9,3,Closed
26830,2023-10-01,San Antonio,Robbery,9,2,Investigating
40060,2021-03-01,Houston,Vehicle Theft,3,1,Investigating
17088,2021-05-01,Los Angeles,Burglary,7,2,Investigating
3332,2018-07-01,Philadelphia,Fraud,5,4,Pending
6042,2020-11-01,Boston,Vehicle Theft,9,1,Closed
76751,2018-06-01,Houston,Robbery,5,1,Closed
44891,2023-09-01,Chicago,Robbery,4,4,Pending
84393,2020-04-01,Columbus,Vehicle Theft,2,4,Closed
56059,2022-01-01,San Francisco,Shoplifting,10,1,Pending
2085,2020-06-01,Chicago,Fraud,4,5,Pending
52796,2022-03-01,San Francisco,Kidnapping,6,2,Closed
99019,2019-01-01,San Francisco,Arson,8,4,Closed
58757,2021-12-01,Houston,Fraud,9,2,Closed
13110,2020-10-01,San Jose,Vandalism,8,2,Pending
21066,2021-11-01,Dallas,Shoplifting,1,3,Pending
97507,2019-09-01,Phoenix,Sexual Assault,3,5,Pending
21574,2020-05-01,San Francisco,Fraud,3,2,Investigating
6878,2020-06-01,San Antonio,Assault,8,1,Closed
16167,2018-03-01,Jacksonville,Homicide,10,1,Closed
53502,2020-08-01,Columbus,Vandalism,4,1,Investigating
97338,2018-04-01,San Antonio,Vehicle Theft,10,5,Closed
27698,2019-02-01,San Francisco,Vandalism,1,4,Investigating
65264,2023-12-01,New York,Robbery,9,2,Investigating
95145,2022-07-01,Phoenix,Vehicle Theft,1,5,Pending
50819,2023-12-01,Phoenix,Burglary,5,2,Closed
14475,2019-08-01,Houston,Vandalism,1,3,Investigating
36866,2021-12-01,Seattle,Homicide,2,5,Closed
81399,2018-10-01,Jacksonville,Drug Violation,9,4,Investigating
55687,2019-05-01,Phoenix,Cybercrime,6,5,Pending
80742,2019-10-01,El Paso,Arson,10,1,Pending
4588,2021-08-01,New York,Arson,4,1,Pending
22365,2020-06-01,Austin,Sexual Assault,3,3,Closed
81065,2018-11-01,Philadelphia,Assault,10,4,Investigating
41462,2019-09-01,Dallas,Shoplifting,10,4,Closed
62152,2023-02-01,Dallas,Vandalism,3,2,Closed
9438,2023-10-01,San Francisco,Kidnapping,5,2,Investigating
60536,2021-11-01,Dallas,Sexual Assault,9,1,Closed
92502,2018-09-01,Houston,Assault,1,4,Pending
818,2022-07-01,Jacksonville,Assault,8,4,Investigating
94055,2019-03-01,San Diego,Vehicle Theft,4,2,Investigating
12941,2019-06-01,Denver,Robbery,8,1,Investigating
92774,2018-05-01,New York,Cybercrime,5,2,Investigating
99702,2021-12-01,Houston,Drug Violation,10,4,Pending
4322,2020-06-01,Philadelphia,Vehicle Theft,3,3,Investigating
41125,2022-03-01,Phoenix,Fraud,7,3,Pending
58726,2022-09-01,San Jose,Robbery,1,5,Closed
32633,2018-10-01,Los Angeles,Homicide,4,1,Closed
36259,2018-05-01,Chicago,Robbery,1,4,Pending
48375,2021-01-01,Dallas,Sexual Assault,9,2,Pending
60735,2022-03-01,Washington,Homicide,4,5,Closed
24251,2018-11-01,San Jose,Sexual Assault,6,4,Pending
41816,2022-09-01,San Jose,Kidnapping,7,3,Closed
43820,2023-03-01,Houston,Vandalism,1,4,Investigating
71936,2022-06-01,San Diego,Drug Violation,2,2,Closed
20174,2019-01-01,Philadelphia,Drug Violation,10,5,Closed
77250,2021-01-01,Chicago,Kidnapping,1,1,Investigating
26191,2023-08-01,San Antonio,Vandalism,9,3,Closed
92049,2022-02-01,Denver,Robbery,10,5,Closed
303,2022-08-01,Philadelphia,Homicide,3,2,Investigating
12941,2019-11-01,Denver,Assault,8,3,Pending
39069,2020-07-01,Indianapolis,Assault,10,4,Investigating
14994,2020-07-01,Phoenix,Robbery,10,2,Investigating
10544,2021-12-01,Denver,Kidnapping,2,3,Pending
8696,2018-01-01,New York,Drug Violation,2,5,Investigating
91772,2023-02-01,Philadelphia,Drug Violation,1,3,Closed
98302,2022-12-01,Austin,Robbery,7,2,Pending
11892,2018-12-01,Phoenix,Vehicle Theft,6,1,Pending
97498,2021-06-01,Philadelphia,Homicide,6,3,Investigating
985,2020-03-01,Los Angeles,Assault,2,2,Pending
97974,2023-12-01,New York,Cybercrime,7,3,Investigating
52067,2022-09-01,Philadelphia,Kidnapping,1,5,Investigating
35638,2020-06-01,New York,Vandalism,6,3,Investigating
8848,2021-03-01,Chicago,Sexual Assault,1,1,Pending
19365,2021-12-01,Jacksonville,Robbery,1,4,Pending
87478,2022-04-01,Boston,Kidnapping,3,5,Closed
47714,2021-08-01,San Antonio,Burglary,4,3,Investigating
25339,2020-07-01,San Antonio,Arson,9,3,Investigating
43713,2018-04-01,Phoenix,Sexual Assault,2,4,Pending
17937,2018-09-01,Austin,Sexual Assault,3,2,Pending
29697,2023-04-01,New York,Sexual Assault,5,5,Investigating
17014,2023-08-01,Houston,Assault,8,4,Closed
20635,2020-09-01,Columbus,Arson,3,3,Investigating
49266,2018-07-01,Phoenix,Burglary,1,3,Closed
33441,2021-02-01,Chicago,Kidnapping,6,3,Closed
60150,2018-11-01,Los Angeles,Vandalism,10,2,Closed
89320,2019-12-01,Chicago,Sexual Assault,10,4,Closed
93812,2018-07-01,Washington,Assault,10,3,Closed
81405,2018-08-01,Denver,Drug Violation,5,5,Pending
23166,2018-07-01,Los Angeles,Sexual Assault,8,4,Pending
85513,2020-10-01,New York,Drug Violation,6,1,Investigating
36134,2023-12-01,Seattle,Homicide,3,2,Investigating
20181,2019-09-01,San Francisco,Homicide,10,2,Pending
46034,2018-12-01,Houston,Sexual Assault,7,5,Closed
81361,2020-08-01,San Antonio,Vehicle Theft,7,4,Closed
11765,2021-09-01,San Antonio,Sexual Assault,7,1,Investigating
92011,2018-01-01,Dallas,Burglary,3,4,Investigating
97296,2021-09-01,Seattle,Vandalism,6,4,Closed
19740,2021-10-01,Denver,Shoplifting,1,1,Closed
87078,2023-10-01,San Francisco,Kidnapping,10,1,Closed
5599,2020-04-01,Houston,Vehicle Theft,5,3,Pending
88474,2018-08-01,Houston,Homicide,6,4,Closed
4418,2022-09-01,San Diego,Vandalism,3,4,Investigating
81462,2019-12-01,Columbus,Vehicle Theft,8,2,Pending
